date,datetime,cash_type,card,money,coffee_name,hour,transaction_category,day,month,year,month_name,datetime_time
25/07/2024,06:50.0,card,ANON-0000-0000-0404,18.12,Espresso,21,Low,25,7,2024,July,06:50.0
25/07/2024,38:51.3,card,ANON-0000-0000-0328,23.02,Cortado,22,Medium,25,7,2024,July,38:51.3
25/07/2024,39:46.8,card,ANON-0000-0000-0405,32.82,Cocoa,22,Medium,25,7,2024,July,39:46.8
26/07/2024,33:01.3,card,ANON-0000-0000-0406,32.82,Latte,8,Medium,26,7,2024,July,33:01.3
26/07/2024,19:37.4,card,ANON-0000-0000-0097,27.92,Americano with Milk,9,Medium,26,7,2024,July,19:37.4
26/07/2024,20:34.3,card,ANON-0000-0000-0059,18.12,Espresso,9,Low,26,7,2024,July,20:34.3
26/07/2024,33:11.5,card,ANON-0000-0000-0407,23.02,Cortado,9,Medium,26,7,2024,July,33:11.5
26/07/2024,34:16.6,card,ANON-0000-0000-0407,23.02,Cortado,9,Medium,26,7,2024,July,34:16.6
26/07/2024,59:07.9,card,ANON-0000-0000-0408,32.82,Latte,9,Medium,26,7,2024,July,59:07.9
26/07/2024,00:02.7,card,ANON-0000-0000-0408,32.82,Latte,10,Medium,26,7,2024,July,00:02.7
26/07/2024,47:13.9,card,ANON-0000-0000-0385,27.92,Americano with Milk,11,Medium,26,7,2024,July,47:13.9
26/07/2024,07:01.7,card,ANON-0000-0000-0379,27.92,Americano with Milk,12,Medium,26,7,2024,July,07:01.7
26/07/2024,28:08.0,card,ANON-0000-0000-0339,32.82,Cappuccino,12,Medium,26,7,2024,July,28:08.0
26/07/2024,29:17.7,card,ANON-0000-0000-0339,32.82,Cappuccino,12,Medium,26,7,2024,July,29:17.7
26/07/2024,09:56.1,card,ANON-0000-0000-0409,32.82,Latte,13,Medium,26,7,2024,July,09:56.1
26/07/2024,23:29.3,card,ANON-0000-0000-0410,23.02,Americano,17,Medium,26,7,2024,July,23:29.3
26/07/2024,58:29.2,card,ANON-0000-0000-0411,32.82,Cappuccino,17,Medium,26,7,2024,July,58:29.2
26/07/2024,15:09.6,card,ANON-0000-0000-0009,32.82,Latte,21,Medium,26,7,2024,July,15:09.6
26/07/2024,49:52.3,card,ANON-0000-0000-0412,27.92,Americano with Milk,22,Medium,26,7,2024,July,49:52.3
27/07/2024,09:16.5,card,ANON-0000-0000-0097,32.82,Cappuccino,9,Medium,27,7,2024,July,09:16.5
27/07/2024,55:31.4,card,ANON-0000-0000-0413,27.92,Americano with Milk,11,Medium,27,7,2024,July,55:31.4
27/07/2024,25:10.1,card,ANON-0000-0000-0059,27.92,Americano with Milk,12,Medium,27,7,2024,July,25:10.1
27/07/2024,26:13.2,card,ANON-0000-0000-0040,18.12,Espresso,12,Low,27,7,2024,July,26:13.2
27/07/2024,33:23.1,card,ANON-0000-0000-0059,27.92,Americano with Milk,12,Medium,27,7,2024,July,33:23.1
27/07/2024,28:41.9,card,ANON-0000-0000-0225,18.12,Espresso,14,Low,27,7,2024,July,28:41.9
27/07/2024,51:53.2,card,ANON-0000-0000-0077,32.82,Latte,14,Medium,27,7,2024,July,51:53.2
27/07/2024,02:33.4,card,ANON-0000-0000-0414,32.82,Cappuccino,17,Medium,27,7,2024,July,02:33.4
27/07/2024,03:39.1,card,ANON-0000-0000-0415,32.82,Cappuccino,17,Medium,27,7,2024,July,03:39.1
27/07/2024,09:00.4,card,ANON-0000-0000-0416,27.92,Americano with Milk,17,Medium,27,7,2024,July,09:00.4
27/07/2024,10:08.1,card,ANON-0000-0000-0416,27.92,Americano with Milk,17,Medium,27,7,2024,July,10:08.1
27/07/2024,55:20.2,card,ANON-0000-0000-0009,32.82,Latte,20,Medium,27,7,2024,July,55:20.2
27/07/2024,56:23.9,card,ANON-0000-0000-0417,32.82,Cappuccino,22,Medium,27,7,2024,July,56:23.9
28/07/2024,07:25.9,card,ANON-0000-0000-0012,18.12,Espresso,11,Low,28,7,2024,July,07:25.9
28/07/2024,17:54.2,card,ANON-0000-0000-0276,27.92,Americano with Milk,14,Medium,28,7,2024,July,17:54.2
28/07/2024,18:52.2,card,ANON-0000-0000-0276,32.82,Latte,14,Medium,28,7,2024,July,18:52.2
29/07/2024,12:06.4,card,ANON-0000-0000-0418,32.82,Latte,8,Medium,29,7,2024,July,12:06.4
29/07/2024,04:48.0,card,ANON-0000-0000-0012,23.02,Americano,9,Medium,29,7,2024,July,04:48.0
29/07/2024,15:46.2,card,ANON-0000-0000-0097,27.92,Americano with Milk,9,Medium,29,7,2024,July,15:46.2
29/07/2024,19:44.1,card,ANON-0000-0000-0003,23.02,Americano,9,Medium,29,7,2024,July,19:44.1
29/07/2024,51:24.7,card,ANON-0000-0000-0419,27.92,Americano with Milk,9,Medium,29,7,2024,July,51:24.7
29/07/2024,58:29.6,card,ANON-0000-0000-0420,32.82,Cappuccino,9,Medium,29,7,2024,July,58:29.6
29/07/2024,43:44.0,card,ANON-0000-0000-0421,32.82,Hot Chocolate,10,Medium,29,7,2024,July,43:44.0
29/07/2024,44:55.8,card,ANON-0000-0000-0421,32.82,Hot Chocolate,10,Medium,29,7,2024,July,44:55.8
29/07/2024,06:31.1,card,ANON-0000-0000-0422,32.82,Cappuccino,19,Medium,29,7,2024,July,06:31.1
29/07/2024,30:16.3,card,ANON-0000-0000-0099,23.02,Americano,19,Medium,29,7,2024,July,30:16.3
29/07/2024,57:34.4,card,ANON-0000-0000-0328,32.82,Cocoa,21,Medium,29,7,2024,July,57:34.4
30/07/2024,41:10.9,card,ANON-0000-0000-0423,27.92,Americano with Milk,7,Medium,30,7,2024,July,41:10.9
30/07/2024,05:07.2,card,ANON-0000-0000-0424,23.02,Cortado,8,Medium,30,7,2024,July,05:07.2
30/07/2024,20:51.1,card,ANON-0000-0000-0425,32.82,Cappuccino,8,Medium,30,7,2024,July,20:51.1
30/07/2024,13:43.2,card,ANON-0000-0000-0097,27.92,Americano with Milk,9,Medium,30,7,2024,July,13:43.2
30/07/2024,17:11.1,card,ANON-0000-0000-0141,23.02,Cortado,10,Medium,30,7,2024,July,17:11.1
30/07/2024,19:34.2,card,ANON-0000-0000-0276,27.92,Americano with Milk,10,Medium,30,7,2024,July,19:34.2
30/07/2024,23:20.1,card,ANON-0000-0000-0250,32.82,Latte,10,Medium,30,7,2024,July,23:20.1
30/07/2024,12:07.4,card,ANON-0000-0000-0426,23.02,Americano,11,Medium,30,7,2024,July,12:07.4
30/07/2024,13:16.2,card,ANON-0000-0000-0426,18.12,Espresso,11,Low,30,7,2024,July,13:16.2
30/07/2024,14:41.7,card,ANON-0000-0000-0427,27.92,Americano with Milk,11,Medium,30,7,2024,July,14:41.7
30/07/2024,16:01.6,card,ANON-0000-0000-0428,27.92,Americano with Milk,11,Medium,30,7,2024,July,16:01.6
30/07/2024,30:34.7,card,ANON-0000-0000-0429,27.92,Americano with Milk,11,Medium,30,7,2024,July,30:34.7
30/07/2024,31:40.8,card,ANON-0000-0000-0430,27.92,Americano with Milk,11,Medium,30,7,2024,July,31:40.8
30/07/2024,08:07.5,card,ANON-0000-0000-0431,32.82,Latte,12,Medium,30,7,2024,July,08:07.5
30/07/2024,16:09.6,card,ANON-0000-0000-0432,27.92,Americano with Milk,15,Medium,30,7,2024,July,16:09.6
30/07/2024,08:52.9,card,ANON-0000-0000-0433,23.02,Cortado,16,Medium,30,7,2024,July,08:52.9
30/07/2024,09:43.6,card,ANON-0000-0000-0433,27.92,Americano with Milk,16,Medium,30,7,2024,July,09:43.6
30/07/2024,24:19.9,card,ANON-0000-0000-0434,18.12,Espresso,20,Low,30,7,2024,July,24:19.9
30/07/2024,53:51.9,card,ANON-0000-0000-0097,27.92,Americano with Milk,20,Medium,30,7,2024,July,53:51.9
30/07/2024,54:46.3,card,ANON-0000-0000-0097,27.92,Americano with Milk,20,Medium,30,7,2024,July,54:46.3
30/07/2024,57:02.3,card,ANON-0000-0000-0347,27.92,Americano with Milk,20,Medium,30,7,2024,July,57:02.3
30/07/2024,33:19.2,card,ANON-0000-0000-0435,32.82,Latte,21,Medium,30,7,2024,July,33:19.2
30/07/2024,15:21.5,card,ANON-0000-0000-0436,23.02,Americano,22,Medium,30,7,2024,July,15:21.5
30/07/2024,16:19.3,card,ANON-0000-0000-0436,32.82,Cappuccino,22,Medium,30,7,2024,July,16:19.3
31/07/2024,59:52.1,card,ANON-0000-0000-0423,27.92,Americano with Milk,7,Medium,31,7,2024,July,59:52.1
31/07/2024,37:41.9,card,ANON-0000-0000-0437,27.92,Americano with Milk,8,Medium,31,7,2024,July,37:41.9
31/07/2024,38:38.2,card,ANON-0000-0000-0437,27.92,Americano with Milk,8,Medium,31,7,2024,July,38:38.2
31/07/2024,54:45.3,card,ANON-0000-0000-0388,23.02,Americano,9,Medium,31,7,2024,July,54:45.3
31/07/2024,55:45.1,card,ANON-0000-0000-0388,23.02,Americano,9,Medium,31,7,2024,July,55:45.1
31/07/2024,58:15.9,card,ANON-0000-0000-0276,27.92,Americano with Milk,9,Medium,31,7,2024,July,58:15.9
31/07/2024,11:42.6,card,ANON-0000-0000-0384,32.82,Cocoa,13,Medium,31,7,2024,July,11:42.6
31/07/2024,14:00.3,card,ANON-0000-0000-0384,32.82,Latte,13,Medium,31,7,2024,July,14:00.3
31/07/2024,24:49.4,card,ANON-0000-0000-0438,27.92,Americano with Milk,13,Medium,31,7,2024,July,24:49.4
31/07/2024,48:06.8,card,ANON-0000-0000-0439,23.02,Cortado,17,Medium,31,7,2024,July,48:06.8
31/07/2024,04:15.0,card,ANON-0000-0000-0440,32.82,Latte,18,Medium,31,7,2024,July,04:15.0
31/07/2024,22:38.9,card,ANON-0000-0000-0441,23.02,Cortado,19,Medium,31,7,2024,July,22:38.9
31/07/2024,28:45.1,card,ANON-0000-0000-0009,32.82,Latte,19,Medium,31,7,2024,July,28:45.1
31/07/2024,46:42.4,card,ANON-0000-0000-0442,32.82,Cocoa,20,Medium,31,7,2024,July,46:42.4
31/07/2024,50:07.4,card,ANON-0000-0000-0443,23.02,Cortado,20,Medium,31,7,2024,July,50:07.4
31/07/2024,51:10.4,card,ANON-0000-0000-0443,32.82,Latte,20,Medium,31,7,2024,July,51:10.4
31/07/2024,52:14.8,card,ANON-0000-0000-0153,32.82,Cappuccino,20,Medium,31,7,2024,July,52:14.8
31/07/2024,53:35.1,card,ANON-0000-0000-0443,23.02,Cortado,20,Medium,31,7,2024,July,53:35.1
31/07/2024,59:25.0,card,ANON-0000-0000-0040,27.92,Americano with Milk,20,Medium,31,7,2024,July,59:25.0
31/07/2024,26:26.0,card,ANON-0000-0000-0444,32.82,Latte,21,Medium,31,7,2024,July,21:26:26
31/07/2024,54:11.8,card,ANON-0000-0000-0445,32.82,Latte,21,Medium,31,7,2024,July,54:11.8
31/07/2024,55:16.6,card,ANON-0000-0000-0446,32.82,Latte,21,Medium,31,7,2024,July,55:16.6
01/08/2024,31:00.1,card,ANON-0000-0000-0423,27.92,Americano with Milk,7,Medium,1,8,2024,August,31:00.1
01/08/2024,25:20.1,card,ANON-0000-0000-0276,27.92,Americano with Milk,9,Medium,1,8,2024,August,25:20.1
01/08/2024,04:14.1,card,ANON-0000-0000-0097,27.92,Americano with Milk,11,Medium,1,8,2024,August,04:14.1
01/08/2024,22:46.4,card,ANON-0000-0000-0447,27.92,Americano with Milk,11,Medium,1,8,2024,August,22:46.4
01/08/2024,22:46.6,card,ANON-0000-0000-0448,23.02,Cortado,13,Medium,1,8,2024,August,22:46.6
01/08/2024,23:37.3,card,ANON-0000-0000-0448,32.82,Cappuccino,13,Medium,1,8,2024,August,23:37.3
01/08/2024,49:07.3,card,ANON-0000-0000-0449,32.82,Cappuccino,13,Medium,1,8,2024,August,49:07.3
01/08/2024,43:43.8,card,ANON-0000-0000-0423,27.92,Americano with Milk,15,Medium,1,8,2024,August,43:43.8
01/08/2024,24:00.7,card,ANON-0000-0000-0450,27.92,Americano with Milk,16,Medium,1,8,2024,August,24:00.7
01/08/2024,26:07.3,card,ANON-0000-0000-0450,23.02,Americano,16,Medium,1,8,2024,August,26:07.3
01/08/2024,23:35.2,card,ANON-0000-0000-0451,23.02,Americano,17,Medium,1,8,2024,August,23:35.2
01/08/2024,41:28.1,card,ANON-0000-0000-0452,32.82,Cappuccino,20,Medium,1,8,2024,August,41:28.1
02/08/2024,01:54.2,card,ANON-0000-0000-0453,27.92,Americano with Milk,9,Medium,2,8,2024,August,01:54.2
02/08/2024,35:02.9,card,ANON-0000-0000-0097,27.92,Americano with Milk,9,Medium,2,8,2024,August,35:02.9
02/08/2024,09:19.5,card,ANON-0000-0000-0141,23.02,Cortado,11,Medium,2,8,2024,August,09:19.5
02/08/2024,08:35.3,card,ANON-0000-0000-0454,27.92,Americano with Milk,18,Medium,2,8,2024,August,08:35.3
02/08/2024,23:04.4,card,ANON-0000-0000-0009,32.82,Latte,21,Medium,2,8,2024,August,23:04.4
03/08/2024,53:46.7,card,ANON-0000-0000-0097,27.92,Americano with Milk,8,Medium,3,8,2024,August,53:46.7
03/08/2024,37:19.2,card,ANON-0000-0000-0401,27.92,Americano with Milk,9,Medium,3,8,2024,August,37:19.2
03/08/2024,38:41.0,card,ANON-0000-0000-0401,27.92,Americano with Milk,9,Medium,3,8,2024,August,38:41.0
03/08/2024,12:25.6,card,ANON-0000-0000-0304,27.92,Americano with Milk,10,Medium,3,8,2024,August,12:25.6
03/08/2024,20:26.6,card,ANON-0000-0000-0455,23.02,Cortado,11,Medium,3,8,2024,August,20:26.6
03/08/2024,21:22.0,card,ANON-0000-0000-0455,23.02,Cortado,11,Medium,3,8,2024,August,11:21:22
03/08/2024,56:36.6,card,ANON-0000-0000-0040,18.12,Espresso,11,Low,3,8,2024,August,56:36.6
03/08/2024,57:31.3,card,ANON-0000-0000-0040,27.92,Americano with Milk,11,Medium,3,8,2024,August,57:31.3
03/08/2024,03:35.8,card,ANON-0000-0000-0040,27.92,Americano with Milk,12,Medium,3,8,2024,August,03:35.8
03/08/2024,53:59.9,card,ANON-0000-0000-0322,27.92,Americano with Milk,16,Medium,3,8,2024,August,53:59.9
03/08/2024,38:42.0,card,ANON-0000-0000-0456,32.82,Cappuccino,18,Medium,3,8,2024,August,38:42.0
03/08/2024,30:49.0,card,ANON-0000-0000-0457,32.82,Latte,21,Medium,3,8,2024,August,30:49.0
03/08/2024,33:06.3,card,ANON-0000-0000-0457,32.82,Latte,21,Medium,3,8,2024,August,33:06.3
04/08/2024,18:37.3,card,ANON-0000-0000-0458,32.82,Cappuccino,8,Medium,4,8,2024,August,18:37.3
04/08/2024,37:51.1,card,ANON-0000-0000-0040,27.92,Americano with Milk,10,Medium,4,8,2024,August,37:51.1
04/08/2024,50:54.6,card,ANON-0000-0000-0258,32.82,Cappuccino,11,Medium,4,8,2024,August,50:54.6
04/08/2024,52:33.0,card,ANON-0000-0000-0258,27.92,Americano with Milk,11,Medium,4,8,2024,August,52:33.0
04/08/2024,33:52.1,card,ANON-0000-0000-0268,32.82,Cappuccino,15,Medium,4,8,2024,August,33:52.1
04/08/2024,35:05.9,card,ANON-0000-0000-0268,32.82,Cappuccino,15,Medium,4,8,2024,August,35:05.9
05/08/2024,50:05.8,card,ANON-0000-0000-0459,23.02,Cortado,8,Medium,5,8,2024,August,50:05.8
05/08/2024,19:19.2,card,ANON-0000-0000-0097,27.92,Americano with Milk,9,Medium,5,8,2024,August,19:19.2
05/08/2024,20:47.4,card,ANON-0000-0000-0375,23.02,Cortado,11,Medium,5,8,2024,August,20:47.4
05/08/2024,45:22.5,card,ANON-0000-0000-0460,32.82,Cappuccino,13,Medium,5,8,2024,August,45:22.5
05/08/2024,05:57.7,card,ANON-0000-0000-0461,32.82,Latte,16,Medium,5,8,2024,August,05:57.7
05/08/2024,07:18.8,card,ANON-0000-0000-0461,32.82,Latte,16,Medium,5,8,2024,August,07:18.8
05/08/2024,44:24.5,card,ANON-0000-0000-0462,32.82,Latte,17,Medium,5,8,2024,August,44:24.5
05/08/2024,45:32.1,card,ANON-0000-0000-0462,27.92,Americano with Milk,17,Medium,5,8,2024,August,45:32.1
05/08/2024,20:02.7,card,ANON-0000-0000-0019,32.82,Latte,19,Medium,5,8,2024,August,20:02.7
05/08/2024,34:51.5,card,ANON-0000-0000-0009,32.82,Latte,19,Medium,5,8,2024,August,34:51.5
05/08/2024,49:30.9,card,ANON-0000-0000-0463,32.82,Cocoa,20,Medium,5,8,2024,August,49:30.9
05/08/2024,50:21.9,card,ANON-0000-0000-0463,32.82,Cocoa,20,Medium,5,8,2024,August,50:21.9
05/08/2024,43:48.2,card,ANON-0000-0000-0464,27.92,Americano with Milk,22,Medium,5,8,2024,August,43:48.2
06/08/2024,21:03.3,card,ANON-0000-0000-0375,23.02,Cortado,10,Medium,6,8,2024,August,21:03.3
06/08/2024,32:32.3,card,ANON-0000-0000-0465,32.82,Hot Chocolate,10,Medium,6,8,2024,August,32:32.3
06/08/2024,40:49.2,card,ANON-0000-0000-0466,32.82,Cappuccino,17,Medium,6,8,2024,August,40:49.2
06/08/2024,42:52.7,card,ANON-0000-0000-0466,32.82,Latte,17,Medium,6,8,2024,August,42:52.7
06/08/2024,44:05.1,card,ANON-0000-0000-0466,32.82,Cocoa,17,Medium,6,8,2024,August,44:05.1
06/08/2024,04:04.5,card,ANON-0000-0000-0019,32.82,Latte,19,Medium,6,8,2024,August,04:04.5
06/08/2024,05:23.1,card,ANON-0000-0000-0467,27.92,Americano with Milk,19,Medium,6,8,2024,August,05:23.1
06/08/2024,04:27.1,card,ANON-0000-0000-0468,32.82,Latte,20,Medium,6,8,2024,August,04:27.1
07/08/2024,55:48.5,card,ANON-0000-0000-0453,27.92,Americano with Milk,8,Medium,7,8,2024,August,55:48.5
07/08/2024,12:26.8,card,ANON-0000-0000-0003,23.02,Americano,12,Medium,7,8,2024,August,12:26.8
07/08/2024,13:40.7,card,ANON-0000-0000-0003,23.02,Americano,12,Medium,7,8,2024,August,13:40.7
07/08/2024,11:16.2,card,ANON-0000-0000-0469,18.12,Espresso,13,Low,7,8,2024,August,11:16.2
07/08/2024,19:01.7,card,ANON-0000-0000-0470,23.02,Americano,16,Medium,7,8,2024,August,19:01.7
07/08/2024,36:22.7,card,ANON-0000-0000-0009,32.82,Latte,19,Medium,7,8,2024,August,36:22.7
07/08/2024,40:09.3,card,ANON-0000-0000-0442,32.82,Cocoa,20,Medium,7,8,2024,August,40:09.3
07/08/2024,18:12.0,card,ANON-0000-0000-0328,32.82,Cappuccino,21,Medium,7,8,2024,August,18:12.0
07/08/2024,28:56.7,card,ANON-0000-0000-0471,32.82,Latte,22,Medium,7,8,2024,August,28:56.7
07/08/2024,32:16.0,card,ANON-0000-0000-0472,32.82,Latte,22,Medium,7,8,2024,August,32:16.0
08/08/2024,46:36.2,card,ANON-0000-0000-0141,18.12,Espresso,8,Low,8,8,2024,August,46:36.2
08/08/2024,47:28.7,card,ANON-0000-0000-0141,23.02,Cortado,8,Medium,8,8,2024,August,47:28.7
08/08/2024,27:05.4,card,ANON-0000-0000-0420,27.92,Americano with Milk,12,Medium,8,8,2024,August,27:05.4
08/08/2024,43:19.6,card,ANON-0000-0000-0141,23.02,Cortado,12,Medium,8,8,2024,August,43:19.6
08/08/2024,44:15.0,card,ANON-0000-0000-0141,23.02,Cortado,12,Medium,8,8,2024,August,44:15.0
08/08/2024,57:53.3,card,ANON-0000-0000-0473,32.82,Cappuccino,16,Medium,8,8,2024,August,57:53.3
08/08/2024,17:51.7,card,ANON-0000-0000-0474,32.82,Cappuccino,17,Medium,8,8,2024,August,17:51.7
08/08/2024,25:59.3,card,ANON-0000-0000-0311,27.92,Americano with Milk,21,Medium,8,8,2024,August,25:59.3
09/08/2024,35:22.3,card,ANON-0000-0000-0475,32.82,Latte,7,Medium,9,8,2024,August,35:22.3
09/08/2024,53:34.6,card,ANON-0000-0000-0476,23.02,Americano,9,Medium,9,8,2024,August,53:34.6
09/08/2024,13:07.5,card,ANON-0000-0000-0141,23.02,Cortado,10,Medium,9,8,2024,August,13:07.5
09/08/2024,26:47.2,card,ANON-0000-0000-0311,27.92,Americano with Milk,10,Medium,9,8,2024,August,26:47.2
09/08/2024,28:08.7,card,ANON-0000-0000-0475,32.82,Latte,11,Medium,9,8,2024,August,28:08.7
09/08/2024,29:48.7,card,ANON-0000-0000-0477,23.02,Americano,11,Medium,9,8,2024,August,29:48.7
09/08/2024,56:27.7,card,ANON-0000-0000-0478,23.02,Americano,18,Medium,9,8,2024,August,56:27.7
09/08/2024,03:06.6,card,ANON-0000-0000-0479,32.82,Hot Chocolate,19,Medium,9,8,2024,August,03:06.6
10/08/2024,36:44.6,card,ANON-0000-0000-0480,32.82,Cappuccino,8,Medium,10,8,2024,August,36:44.6
10/08/2024,37:57.1,card,ANON-0000-0000-0480,27.92,Americano with Milk,8,Medium,10,8,2024,August,37:57.1
10/08/2024,45:09.0,card,ANON-0000-0000-0141,23.02,Cortado,8,Medium,10,8,2024,August,45:09.0
10/08/2024,52:33.8,card,ANON-0000-0000-0012,23.02,Cortado,11,Medium,10,8,2024,August,52:33.8
10/08/2024,54:23.5,card,ANON-0000-0000-0012,23.02,Americano,11,Medium,10,8,2024,August,54:23.5
10/08/2024,15:10.9,card,ANON-0000-0000-0481,32.82,Latte,12,Medium,10,8,2024,August,15:10.9
10/08/2024,33:12.5,card,ANON-0000-0000-0463,27.92,Americano with Milk,12,Medium,10,8,2024,August,33:12.5
10/08/2024,06:12.1,card,ANON-0000-0000-0009,32.82,Latte,16,Medium,10,8,2024,August,06:12.1
10/08/2024,16:48.6,card,ANON-0000-0000-0482,32.82,Cocoa,21,Medium,10,8,2024,August,16:48.6
10/08/2024,17:41.1,card,ANON-0000-0000-0482,32.82,Cocoa,21,Medium,10,8,2024,August,17:41.1
10/08/2024,37:41.5,card,ANON-0000-0000-0442,32.82,Cocoa,21,Medium,10,8,2024,August,37:41.5
11/08/2024,52:36.6,card,ANON-0000-0000-0440,32.82,Latte,9,Medium,11,8,2024,August,52:36.6
11/08/2024,53:43.6,card,ANON-0000-0000-0440,32.82,Latte,9,Medium,11,8,2024,August,53:43.6
11/08/2024,17:23.6,card,ANON-0000-0000-0347,27.92,Americano with Milk,10,Medium,11,8,2024,August,17:23.6
11/08/2024,56:41.1,card,ANON-0000-0000-0480,32.82,Cappuccino,11,Medium,11,8,2024,August,56:41.1
11/08/2024,57:41.3,card,ANON-0000-0000-0480,27.92,Americano with Milk,11,Medium,11,8,2024,August,57:41.3
11/08/2024,20:19.6,card,ANON-0000-0000-0141,23.02,Cortado,12,Medium,11,8,2024,August,20:19.6
11/08/2024,53:51.6,card,ANON-0000-0000-0483,32.82,Latte,15,Medium,11,8,2024,August,53:51.6
11/08/2024,55:14.9,card,ANON-0000-0000-0484,27.92,Americano with Milk,15,Medium,11,8,2024,August,55:14.9
11/08/2024,56:27.7,card,ANON-0000-0000-0484,32.82,Cocoa,15,Medium,11,8,2024,August,56:27.7
11/08/2024,27:35.1,card,ANON-0000-0000-0414,32.82,Cappuccino,16,Medium,11,8,2024,August,27:35.1
11/08/2024,28:38.3,card,ANON-0000-0000-0485,18.12,Espresso,16,Low,11,8,2024,August,28:38.3
11/08/2024,30:32.5,card,ANON-0000-0000-0486,23.02,Cortado,21,Medium,11,8,2024,August,30:32.5
11/08/2024,41:09.1,card,ANON-0000-0000-0475,32.82,Latte,21,Medium,11,8,2024,August,41:09.1
11/08/2024,43:10.1,card,ANON-0000-0000-0487,32.82,Latte,21,Medium,11,8,2024,August,43:10.1
11/08/2024,39:29.9,card,ANON-0000-0000-0488,32.82,Cappuccino,22,Medium,11,8,2024,August,39:29.9
12/08/2024,26:19.5,card,ANON-0000-0000-0367,32.82,Hot Chocolate,8,Medium,12,8,2024,August,26:19.5
12/08/2024,15:04.8,card,ANON-0000-0000-0489,27.92,Americano with Milk,11,Medium,12,8,2024,August,15:04.8
12/08/2024,19:29.5,card,ANON-0000-0000-0490,23.02,Americano,11,Medium,12,8,2024,August,19:29.5
12/08/2024,20:23.6,card,ANON-0000-0000-0490,32.82,Latte,11,Medium,12,8,2024,August,20:23.6
12/08/2024,44:28.4,card,ANON-0000-0000-0491,32.82,Latte,11,Medium,12,8,2024,August,44:28.4
12/08/2024,04:03.4,card,ANON-0000-0000-0492,18.12,Espresso,14,Low,12,8,2024,August,04:03.4
12/08/2024,05:06.9,card,ANON-0000-0000-0492,27.92,Americano with Milk,14,Medium,12,8,2024,August,05:06.9
12/08/2024,33:33.1,card,ANON-0000-0000-0493,27.92,Americano with Milk,15,Medium,12,8,2024,August,33:33.1
12/08/2024,05:04.8,card,ANON-0000-0000-0097,27.92,Americano with Milk,18,Medium,12,8,2024,August,05:04.8
12/08/2024,25:49.4,card,ANON-0000-0000-0097,27.92,Americano with Milk,21,Medium,12,8,2024,August,25:49.4
12/08/2024,37:38.0,card,ANON-0000-0000-0494,32.82,Latte,21,Medium,12,8,2024,August,37:38.0
12/08/2024,58:20.1,card,ANON-0000-0000-0134,32.82,Cappuccino,22,Medium,12,8,2024,August,58:20.1
12/08/2024,59:18.5,card,ANON-0000-0000-0134,32.82,Cappuccino,22,Medium,12,8,2024,August,59:18.5
13/08/2024,44:30.2,card,ANON-0000-0000-0495,27.92,Americano with Milk,8,Medium,13,8,2024,August,44:30.2
13/08/2024,14:21.6,card,ANON-0000-0000-0097,27.92,Americano with Milk,9,Medium,13,8,2024,August,14:21.6
13/08/2024,45:56.4,card,ANON-0000-0000-0385,27.92,Americano with Milk,9,Medium,13,8,2024,August,45:56.4
13/08/2024,42:08.8,card,ANON-0000-0000-0141,23.02,Cortado,10,Medium,13,8,2024,August,42:08.8
13/08/2024,59:47.6,card,ANON-0000-0000-0496,32.82,Latte,11,Medium,13,8,2024,August,59:47.6
13/08/2024,01:41.5,card,ANON-0000-0000-0497,27.92,Americano with Milk,13,Medium,13,8,2024,August,01:41.5
13/08/2024,45:39.7,card,ANON-0000-0000-0494,32.82,Latte,14,Medium,13,8,2024,August,45:39.7
13/08/2024,47:56.7,card,ANON-0000-0000-0498,32.82,Cappuccino,15,Medium,13,8,2024,August,47:56.7
13/08/2024,55:29.6,card,ANON-0000-0000-0097,27.92,Americano with Milk,15,Medium,13,8,2024,August,55:29.6
13/08/2024,29:34.5,card,ANON-0000-0000-0499,32.82,Latte,20,Medium,13,8,2024,August,29:34.5
13/08/2024,30:37.1,card,ANON-0000-0000-0499,32.82,Cocoa,20,Medium,13,8,2024,August,30:37.2
13/08/2024,44:23.0,card,ANON-0000-0000-0500,32.82,Cappuccino,20,Medium,13,8,2024,August,44:23.0
13/08/2024,00:44.7,card,ANON-0000-0000-0501,23.02,Cortado,21,Medium,13,8,2024,August,00:44.7
14/08/2024,35:48.1,card,ANON-0000-0000-0475,32.82,Latte,7,Medium,14,8,2024,August,35:48.1
14/08/2024,36:55.6,card,ANON-0000-0000-0472,32.82,Cappuccino,7,Medium,14,8,2024,August,36:55.6
14/08/2024,09:29.1,card,ANON-0000-0000-0141,23.02,Cortado,10,Medium,14,8,2024,August,09:29.1
14/08/2024,39:07.9,card,ANON-0000-0000-0095,18.12,Espresso,11,Low,14,8,2024,August,39:07.9
14/08/2024,49:17.0,card,ANON-0000-0000-0502,23.02,Americano,12,Medium,14,8,2024,August,49:17.0
14/08/2024,51:04.9,card,ANON-0000-0000-0450,23.02,Americano,12,Medium,14,8,2024,August,51:04.9
14/08/2024,21:27.3,card,ANON-0000-0000-0503,32.82,Latte,15,Medium,14,8,2024,August,21:27.3
14/08/2024,24:22.8,card,ANON-0000-0000-0504,23.02,Americano,17,Medium,14,8,2024,August,24:22.8
14/08/2024,10:03.7,card,ANON-0000-0000-0505,23.02,Cortado,18,Medium,14,8,2024,August,10:03.7
